id_student,code_module,code_presentation,at_risk,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,withdrawn_before_cutoff,sum_click_total,n_active_days,n_early_assessments,mean_early_score,min_early_score
100017,CCC,2013J,1,M,North Western Region,Lower Than A Level,10-20%,0-35,N,1,30,9.0,0,0.0,0.0,0.0,,
100683,CCC,2014J,0,M,South East Region,Lower Than A Level,,0-35,N,1,30,-58.0,0,43.0,5.0,2.0,97.35,94.7
100039,AAA,2014J,0,M,South East Region,Lower Than A Level,30-40%,35-55,N,0,120,-53.0,0,5.0,1.0,1.0,70.6,70.6
100393,AAA,2014J,0,M,East Anglian Region,A Level or Equivalent,10-20%,35-55,N,1,30,-11.0,0,72.0,6.0,2.0,66.1,66.0
100620,CCC,2013J,1,F,London Region,Post Graduate Qualification,30-40%,35-55,N,1,120,-39.0,0,5.0,1.0,1.0,35.6,35.6
100309,AAA,2014J,0,F,London Region,A Level or Equivalent,90-100%,35-55,N,1,60,-54.0,0,14.0,4.0,1.0,80.4,80.4
100264,BBB,2013J,1,F,London Region,A Level or Equivalent,20-30%,0-35,N,2,60,1.0,0,0.0,0.0,0.0,,
100541,AAA,2014J,0,M,London Region,HE Qualification,,0-35,N,0,30,-21.0,0,1.0,1.0,2.0,67.3,66.1
100762,BBB,2014J,1,M,North Western Region,Lower Than A Level,50-60%,0-35,N,1,120,-38.0,0,23.0,3.0,1.0,64.3,64.3
100578,AAA,2014J,0,M,London Region,Lower Than A Level,90-100%,0-35,N,1,60,-53.0,0,31.0,4.0,2.0,93.55,92.1
100253,BBB,2014J,1,F,Scotland,Lower Than A Level,70-80%,35-55,N,1,30,10.0,0,0.0,0.0,1.0,63.1,63.1
100628,CCC,2013J,0,M,London Region,HE Qualification,0-10%,0-35,N,0,60,-30.0,0,59.0,7.0,2.0,62.7,60.6
100273,CCC,2013J,0,M,South East Region,A Level or Equivalent,50-60%,0-35,Y,1,30,-2.0,0,19.0,3.0,2.0,59.55,47.9
100831,AAA,2013J,0,F,East Anglian Region,HE Qualification,20-30%,0-35,N,1,30,-40.0,0,9.0,2.0,0.0,,
100093,BBB,2014J,0,F,South East Region,A Level or Equivalent,60-70%,55<=,N,0,60,-40.0,0,47.0,4.0,2.0,100.0,100.0
100851,AAA,2013J,1,M,East Anglian Region,Post Graduate Qualification,10-20%,0-35,N,0,60,-1.0,0,11.0,2.0,1.0,50.7,50.7
100745,CCC,2014J,1,F,North Western Region,Post Graduate Qualification,70-80%,0-35,N,1,30,-1.0,1,2.0,2.0,0.0,,
100347,CCC,2013J,1,M,South East Region,Lower Than A Level,90-100%,0-35,N,1,30,-68.0,0,0.0,0.0,0.0,,
100640,AAA,2013J,0,F,Scotland,Post Graduate Qualification,10-20%,35-55,N,0,90,-19.0,0,17.0,2.0,2.0,100.0,100.0
100601,BBB,2013J,0,M,Scotland,Lower Than A Level,50-60%,0-35,N,2,60,-32.0,0,3.0,1.0,2.0,81.25,70.6
100028,BBB,2014J,0,F,Scotland,Lower Than A Level,70-80%,35-55,N,1,30,-51.0,0,1.0,1.0,0.0,,
100020,BBB,2014J,0,F,East Anglian Region,HE Qualification,0-10%,0-35,Y,0,30,-25.0,0,63.0,6.0,2.0,86.85,73.7
100281,BBB,2014J,0,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,120,-57.0,0,23.0,3.0,1.0,68.0,68.0
100289,AAA,2013J,0,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,Y,2,90,-39.0,0,22.0,3.0,2.0,90.0,88.1
100063,BBB,2013J,1,M,London Region,Lower Than A Level,0-10%,0-35,N,1,90,-46.0,0,0.0,0.0,0.0,,
100784,BBB,2014J,1,F,London Region,A Level or Equivalent,80-90%,0-35,N,2,120,-40.0,1,9.0,3.0,0.0,,
100272,CCC,2014J,0,F,East Anglian Region,Post Graduate Qualification,40-50%,35-55,N,2,30,-31.0,0,5.0,2.0,1.0,52.9,52.9
100377,CCC,2013J,1,M,South East Region,Post Graduate Qualification,80-90%,0-35,N,0,90,-50.0,1,1.0,1.0,0.0,,
100314,CCC,2014J,0,M,North Western Region,Lower Than A Level,60-70%,0-35,N,0,120,1.0,0,34.0,4.0,2.0,78.0,67.8
100534,AAA,2013J,1,M,East Anglian Region,HE Qualification,90-100%,35-55,N,2,30,-20.0,0,2.0,2.0,2.0,66.05000000000001,60.7
100146,CCC,2013J,1,M,South East Region,A Level or Equivalent,,0-35,N,1,90,6.0,0,30.0,5.0,2.0,67.1,62.9
100458,BBB,2014J,0,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,0,120,-33.0,0,57.0,5.0,2.0,93.7,87.4
100008,BBB,2013J,1,M,London Region,HE Qualification,30-40%,0-35,N,1,90,-41.0,0,0.0,0.0,1.0,45.4,45.4
100172,CCC,2013J,1,M,London Region,Post Graduate Qualification,40-50%,35-55,N,0,30,5.0,0,8.0,1.0,1.0,42.8,42.8
100192,CCC,2014J,1,M,London Region,A Level or Equivalent,90-100%,0-35,N,0,90,-42.0,0,4.0,1.0,1.0,43.7,43.7
100677,AAA,2014J,0,F,South East Region,Lower Than A Level,40-50%,0-35,N,0,120,-34.0,0,24.0,3.0,2.0,73.9,66.4
100774,CCC,2013J,0,M,Scotland,Post Graduate Qualification,20-30%,35-55,N,1,90,-55.0,0,0.0,0.0,2.0,52.95,48.0
100659,BBB,2014J,0,M,London Region,A Level or Equivalent,,55<=,N,2,90,-16.0,0,43.0,5.0,2.0,70.65,66.2
100366,AAA,2014J,0,F,South East Region,HE Qualification,70-80%,0-35,N,0,60,-18.0,0,2.0,1.0,1.0,53.3,53.3
100839,BBB,2014J,1,M,North Western Region,Post Graduate Qualification,30-40%,0-35,N,1,30,-5.0,0,0.0,0.0,0.0,,
100261,CCC,2014J,1,M,South East Region,HE Qualification,60-70%,0-35,N,2,30,-12.0,1,0.0,0.0,1.0,39.7,39.7
100503,AAA,2013J,0,M,London Region,A Level or Equivalent,40-50%,35-55,N,1,120,-4.0,0,10.0,1.0,2.0,76.2,72.7
100565,CCC,2014J,1,M,Scotland,Post Graduate Qualification,10-20%,0-35,N,0,120,-32.0,0,0.0,0.0,0.0,,
100304,CCC,2013J,0,M,London Region,Post Graduate Qualification,90-100%,35-55,N,1,60,-47.0,0,0.0,0.0,1.0,55.8,55.8
100294,AAA,2014J,1,F,South East Region,Lower Than A Level,90-100%,35-55,N,0,120,-61.0,0,5.0,2.0,2.0,52.15,47.4
100893,AAA,2013J,0,M,North Western Region,A Level or Equivalent,40-50%,35-55,N,1,90,-59.0,0,11.0,4.0,2.0,63.849999999999994,57.4
100620,BBB,2014J,1,M,North Western Region,HE Qualification,20-30%,0-35,N,0,90,-19.0,0,0.0,0.0,0.0,,
100889,BBB,2014J,1,F,Scotland,HE Qualification,80-90%,55<=,N,2,90,-26.0,0,8.0,3.0,2.0,63.099999999999994,53.4
100051,CCC,2014J,0,F,London Region,HE Qualification,30-40%,0-35,N,1,120,-10.0,0,0.0,0.0,2.0,64.65,57.3
100270,CCC,2013J,1,M,London Region,Lower Than A Level,90-100%,0-35,N,0,120,-70.0,0,9.0,2.0,2.0,66.9,57.7
100026,CCC,2014J,1,M,London Region,HE Qualification,10-20%,0-35,Y,0,90,-67.0,1,9.0,2.0,2.0,63.5,61.1
100781,AAA,2013J,0,F,North Western Region,Lower Than A Level,,0-35,N,2,90,-14.0,0,16.0,3.0,2.0,90.75,87.4
100157,BBB,2013J,0,M,East Anglian Region,HE Qualification,10-20%,0-35,N,2,120,-61.0,0,10.0,2.0,2.0,56.0,54.2
100421,AAA,2013J,1,F,North Western Region,HE Qualification,50-60%,55<=,N,1,60,-56.0,0,29.0,6.0,0.0,,
100750,BBB,2014J,0,F,London Region,Lower Than A Level,50-60%,0-35,N,0,120,-20.0,0,4.0,2.0,0.0,,
100412,CCC,2013J,0,F,South East Region,HE Qualification,,35-55,N,0,60,-9.0,0,1.0,1.0,0.0,,
100321,BBB,2014J,1,M,London Region,A Level or Equivalent,70-80%,0-35,N,0,60,-33.0,0,7.0,1.0,1.0,53.3,53.3
100126,CCC,2013J,0,F,London Region,A Level or Equivalent,90-100%,0-35,N,0,30,-19.0,0,25.0,3.0,1.0,84.3,84.3
100454,AAA,2013J,1,M,East Anglian Region,HE Qualification,60-70%,35-55,N,1,60,-19.0,0,4.0,1.0,1.0,60.8,60.8
100269,BBB,2013J,1,F,South East Region,Lower Than A Level,90-100%,0-35,N,0,120,-34.0,0,0.0,0.0,0.0,,
100703,BBB,2014J,1,F,North Western Region,Lower Than A Level,90-100%,0-35,N,1,90,-52.0,0,1.0,1.0,1.0,53.1,53.1
100537,CCC,2013J,0,F,South East Region,A Level or Equivalent,90-100%,0-35,N,2,90,-19.0,0,5.0,1.0,0.0,,
100657,CCC,2013J,0,M,East Anglian Region,Post Graduate Qualification,40-50%,35-55,Y,0,120,-18.0,0,2.0,1.0,1.0,52.3,52.3
100761,BBB,2014J,0,F,Scotland,Lower Than A Level,40-50%,0-35,N,1,60,-12.0,0,12.0,4.0,1.0,87.8,87.8
100119,AAA,2013J,1,M,South East Region,Post Graduate Qualification,,0-35,N,2,90,-24.0,0,5.0,2.0,2.0,62.5,44.9
100894,BBB,2013J,0,M,East Anglian Region,Lower Than A Level,80-90%,0-35,Y,0,60,-53.0,0,64.0,7.0,2.0,69.15,62.2
100313,AAA,2013J,0,M,London Region,A Level or Equivalent,,0-35,N,0,120,-16.0,0,31.0,3.0,2.0,85.9,76.7
100703,BBB,2013J,0,F,London Region,A Level or Equivalent,60-70%,0-35,N,0,60,-30.0,0,3.0,1.0,2.0,80.44999999999999,75.1
100565,BBB,2014J,0,M,South East Region,Lower Than A Level,70-80%,0-35,N,2,90,-36.0,0,1.0,1.0,0.0,,
100744,AAA,2014J,0,F,South East Region,Post Graduate Qualification,80-90%,0-35,N,1,120,-44.0,0,0.0,0.0,2.0,49.95,47.6
100170,AAA,2014J,0,F,Scotland,A Level or Equivalent,10-20%,35-55,N,0,120,-12.0,0,8.0,3.0,1.0,55.2,55.2
100512,AAA,2013J,1,M,London Region,Post Graduate Qualification,60-70%,35-55,N,1,120,-58.0,1,0.0,0.0,0.0,,
100233,CCC,2013J,1,F,North Western Region,HE Qualification,80-90%,0-35,N,1,60,-50.0,0,0.0,0.0,1.0,29.6,29.6
100495,CCC,2013J,1,F,South East Region,HE Qualification,80-90%,0-35,N,0,90,-37.0,0,3.0,1.0,0.0,,
100433,CCC,2014J,0,M,East Anglian Region,A Level or Equivalent,,0-35,N,1,60,2.0,0,5.0,1.0,1.0,40.0,40.0
100457,AAA,2013J,0,M,South East Region,HE Qualification,30-40%,55<=,N,0,30,-9.0,0,8.0,2.0,0.0,,
100423,BBB,2014J,0,F,Scotland,Post Graduate Qualification,30-40%,0-35,N,0,90,-63.0,0,22.0,3.0,2.0,77.3,72.0
100178,CCC,2013J,1,M,East Anglian Region,Post Graduate Qualification,,0-35,N,0,60,-3.0,0,11.0,4.0,2.0,50.650000000000006,39.2
100132,BBB,2014J,1,F,North Western Region,Post Graduate Qualification,,0-35,N,1,60,-3.0,0,18.0,2.0,2.0,97.3,95.1
100223,AAA,2013J,0,M,North Western Region,Lower Than A Level,10-20%,0-35,N,2,30,-53.0,0,3.0,2.0,2.0,57.45,49.0
100009,AAA,2014J,0,M,East Anglian Region,HE Qualification,40-50%,0-35,N,0,90,-80.0,0,10.0,3.0,0.0,,
100080,AAA,2014J,1,M,East Anglian Region,A Level or Equivalent,,0-35,N,0,90,-31.0,0,0.0,0.0,2.0,63.4,49.7
100507,CCC,2014J,0,F,South East Region,Post Graduate Qualification,20-30%,35-55,N,0,30,-8.0,0,0.0,0.0,1.0,48.4,48.4
100197,AAA,2013J,0,F,South East Region,Post Graduate Qualification,80-90%,35-55,N,2,90,2.0,0,24.0,4.0,1.0,84.9,84.9
100088,CCC,2013J,0,F,East Anglian Region,Post Graduate Qualification,10-20%,35-55,N,2,30,-47.0,0,62.0,7.0,2.0,95.3,93.3
100038,CCC,2013J,0,F,South East Region,A Level or Equivalent,80-90%,0-35,N,1,60,-75.0,0,0.0,0.0,1.0,47.8,47.8
100320,AAA,2014J,1,M,Scotland,HE Qualification,60-70%,35-55,N,2,120,-38.0,0,0.0,0.0,1.0,30.7,30.7
100711,CCC,2014J,0,F,London Region,A Level or Equivalent,90-100%,35-55,N,1,30,-7.0,0,23.0,3.0,2.0,79.4,64.6
100849,AAA,2014J,0,M,South East Region,Lower Than A Level,30-40%,35-55,N,1,60,-4.0,0,36.0,3.0,2.0,89.9,83.9
100361,AAA,2014J,1,F,South East Region,Lower Than A Level,50-60%,0-35,Y,2,90,-11.0,0,1.0,1.0,0.0,,
100517,AAA,2013J,1,F,North Western Region,HE Qualification,60-70%,0-35,N,0,30,-57.0,0,10.0,4.0,1.0,61.4,61.4
100101,AAA,2013J,1,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,1,90,-20.0,0,0.0,0.0,1.0,43.3,43.3
100527,AAA,2013J,1,F,Scotland,Post Graduate Qualification,60-70%,0-35,N,0,120,-63.0,0,18.0,3.0,2.0,65.35,61.2
100450,AAA,2014J,1,M,East Anglian Region,Lower Than A Level,40-50%,0-35,Y,1,120,-71.0,1,0.0,0.0,1.0,60.0,60.0
100122,BBB,2013J,1,M,East Anglian Region,Post Graduate Qualification,50-60%,0-35,N,2,30,-9.0,0,0.0,0.0,0.0,,
100381,AAA,2013J,1,M,East Anglian Region,A Level or Equivalent,90-100%,55<=,N,0,60,-34.0,1,14.0,2.0,0.0,,
100501,AAA,2014J,0,F,North Western Region,Post Graduate Qualification,40-50%,35-55,N,1,90,-56.0,0,3.0,1.0,0.0,,
100882,CCC,2014J,1,M,London Region,Post Graduate Qualification,70-80%,35-55,N,0,30,-34.0,0,2.0,1.0,0.0,,
100224,AAA,2014J,1,F,South East Region,A Level or Equivalent,80-90%,35-55,N,1,90,-32.0,0,0.0,0.0,1.0,51.2,51.2
100071,AAA,2013J,1,M,London Region,Lower Than A Level,,35-55,Y,0,120,-61.0,0,4.0,2.0,1.0,30.1,30.1
100027,AAA,2014J,0,F,London Region,Lower Than A Level,60-70%,35-55,N,1,60,8.0,0,13.0,3.0,2.0,65.45,62.9
100097,CCC,2014J,1,F,London Region,Lower Than A Level,,0-35,N,0,90,-37.0,0,18.0,2.0,2.0,80.30000000000001,77.2
100826,BBB,2014J,0,F,London Region,A Level or Equivalent,20-30%,35-55,N,2,60,-23.0,0,22.0,3.0,2.0,76.6,70.6
100397,AAA,2014J,1,F,South East Region,HE Qualification,30-40%,55<=,N,0,120,-53.0,0,3.0,2.0,0.0,,
100351,CCC,2014J,1,M,London Region,Post Graduate Qualification,20-30%,0-35,N,0,30,-24.0,0,31.0,3.0,2.0,98.15,96.3
100338,AAA,2013J,1,M,Scotland,HE Qualification,90-100%,0-35,N,0,30,-57.0,0,1.0,1.0,0.0,,
100183,BBB,2014J,1,M,North Western Region,Post Graduate Qualification,10-20%,0-35,N,0,60,-31.0,0,33.0,3.0,2.0,92.85,85.7
100791,BBB,2014J,0,M,South East Region,HE Qualification,80-90%,0-35,N,2,120,-53.0,0,4.0,2.0,1.0,45.3,45.3
100833,CCC,2014J,0,M,London Region,A Level or Equivalent,60-70%,55<=,N,0,90,-52.0,0,19.0,2.0,2.0,89.6,79.6
100406,AAA,2014J,0,M,Scotland,Lower Than A Level,0-10%,35-55,N,1,30,3.0,0,16.0,2.0,2.0,57.650000000000006,51.7
100341,BBB,2014J,0,M,North Western Region,Lower Than A Level,60-70%,0-35,Y,1,60,-29.0,0,2.0,2.0,0.0,,
100673,BBB,2013J,1,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,Y,2,120,-26.0,0,7.0,3.0,0.0,,
100781,BBB,2013J,0,M,South East Region,Lower Than A Level,70-80%,0-35,N,0,30,-70.0,0,24.0,5.0,1.0,80.2,80.2
100890,CCC,2013J,1,F,Scotland,A Level or Equivalent,50-60%,0-35,N,1,90,-42.0,1,29.0,4.0,1.0,81.3,81.3
100786,CCC,2014J,0,M,Scotland,A Level or Equivalent,30-40%,0-35,N,0,60,-21.0,0,7.0,2.0,1.0,67.4,67.4
100405,BBB,2014J,1,M,North Western Region,A Level or Equivalent,10-20%,35-55,N,0,120,-26.0,0,26.0,6.0,2.0,61.65,57.7
100751,BBB,2013J,0,M,East Anglian Region,Post Graduate Qualification,0-10%,35-55,N,0,120,-73.0,0,28.0,5.0,2.0,77.25,68.4
100661,CCC,2013J,1,M,Scotland,Post Graduate Qualification,30-40%,0-35,N,1,120,-26.0,0,1.0,1.0,2.0,61.85,58.5
100090,BBB,2014J,1,M,East Anglian Region,HE Qualification,60-70%,35-55,N,1,30,-23.0,0,0.0,0.0,0.0,,
100506,BBB,2014J,0,F,London Region,A Level or Equivalent,,0-35,N,1,90,-43.0,0,20.0,4.0,1.0,33.6,33.6
100450,AAA,2013J,1,F,East Anglian Region,HE Qualification,60-70%,35-55,N,1,60,-75.0,0,40.0,5.0,2.0,79.75,75.0
100850,AAA,2013J,0,F,Scotland,HE Qualification,30-40%,35-55,N,0,90,-50.0,0,42.0,5.0,2.0,85.94999999999999,76.8
100818,BBB,2013J,1,F,North Western Region,A Level or Equivalent,,35-55,N,0,90,-52.0,0,13.0,2.0,1.0,62.0,62.0
100841,CCC,2014J,0,M,East Anglian Region,A Level or Equivalent,,0-35,N,2,30,-84.0,0,0.0,0.0,2.0,74.30000000000001,71.9
100023,AAA,2013J,1,F,North Western Region,HE Qualification,30-40%,0-35,N,0,120,-39.0,1,4.0,1.0,0.0,,
100301,BBB,2014J,1,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,1,120,-1.0,0,8.0,2.0,0.0,,
100675,AAA,2014J,0,F,London Region,HE Qualification,40-50%,0-35,Y,0,120,-30.0,0,0.0,0.0,0.0,,
100845,CCC,2013J,1,F,South East Region,Lower Than A Level,,35-55,N,2,60,-12.0,1,0.0,0.0,1.0,56.2,56.2
100895,AAA,2013J,1,M,North Western Region,HE Qualification,20-30%,0-35,N,1,60,-63.0,0,8.0,1.0,2.0,60.2,54.0
100345,CCC,2013J,1,F,Scotland,HE Qualification,30-40%,55<=,N,1,30,-1.0,0,19.0,3.0,2.0,59.3,48.4
100222,CCC,2013J,0,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,1,30,-28.0,0,8.0,2.0,2.0,83.4,82.8
100735,AAA,2014J,0,M,South East Region,Post Graduate Qualification,70-80%,0-35,N,0,60,-28.0,0,10.0,2.0,0.0,,
100104,CCC,2014J,0,F,Scotland,HE Qualification,70-80%,35-55,N,1,120,-52.0,0,28.0,4.0,2.0,74.85,68.5
100588,CCC,2014J,0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,Y,1,30,-28.0,0,13.0,5.0,1.0,43.2,43.2
100039,BBB,2013J,1,M,London Region,Lower Than A Level,10-20%,0-35,N,1,90,-53.0,0,5.0,1.0,1.0,63.1,63.1
100541,CCC,2013J,1,M,North Western Region,Lower Than A Level,40-50%,35-55,N,0,90,-6.0,0,1.0,1.0,1.0,32.2,32.2
100472,CCC,2013J,1,F,London Region,Lower Than A Level,50-60%,0-35,N,0,60,10.0,0,5.0,1.0,2.0,54.7,52.1
100542,AAA,2013J,0,M,South East Region,Lower Than A Level,0-10%,0-35,N,1,120,-20.0,0,28.0,3.0,1.0,53.6,53.6
100085,CCC,2013J,1,M,South East Region,HE Qualification,0-10%,0-35,N,0,30,-43.0,0,0.0,0.0,1.0,51.4,51.4
100884,CCC,2014J,0,M,North Western Region,HE Qualification,,35-55,N,1,120,-81.0,0,15.0,3.0,1.0,61.6,61.6
100471,AAA,2013J,1,M,East Anglian Region,Post Graduate Qualification,0-10%,0-35,N,0,90,-64.0,0,3.0,2.0,1.0,68.3,68.3
100305,AAA,2014J,1,F,South East Region,HE Qualification,40-50%,35-55,N,2,60,1.0,0,0.0,0.0,0.0,,
100035,CCC,2014J,1,F,North Western Region,Post Graduate Qualification,80-90%,0-35,N,1,120,-51.0,0,0.0,0.0,1.0,56.4,56.4
100379,AAA,2014J,1,F,Scotland,HE Qualification,30-40%,35-55,N,0,60,-37.0,1,38.0,4.0,2.0,82.7,75.2
100420,BBB,2013J,0,F,London Region,A Level or Equivalent,50-60%,0-35,N,1,120,-17.0,0,28.0,4.0,2.0,80.1,79.5
100324,CCC,2013J,1,F,London Region,A Level or Equivalent,60-70%,35-55,N,1,90,-38.0,0,0.0,0.0,1.0,82.7,82.7
100409,AAA,2014J,0,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,2,120,-29.0,0,118.0,9.0,2.0,99.75,99.5
100749,AAA,2013J,0,F,North Western Region,HE Qualification,90-100%,0-35,N,0,30,-43.0,0,0.0,0.0,1.0,86.2,86.2
100041,AAA,2014J,1,F,South East Region,Post Graduate Qualification,30-40%,35-55,N,1,60,-26.0,1,5.0,1.0,0.0,,
100186,AAA,2013J,1,F,Scotland,A Level or Equivalent,10-20%,0-35,N,2,120,10.0,0,17.0,3.0,2.0,77.65,70.0
100493,BBB,2014J,0,M,South East Region,A Level or Equivalent,50-60%,0-35,N,1,120,-21.0,0,2.0,1.0,0.0,,
100448,BBB,2013J,0,F,London Region,A Level or Equivalent,10-20%,0-35,N,0,30,-7.0,0,22.0,2.0,2.0,84.65,73.7
100262,AAA,2014J,1,M,Scotland,Post Graduate Qualification,,0-35,N,2,120,-51.0,0,6.0,1.0,1.0,59.6,59.6
100803,BBB,2014J,1,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,1,90,-19.0,0,7.0,1.0,1.0,66.5,66.5
100834,BBB,2014J,1,M,East Anglian Region,Post Graduate Qualification,20-30%,0-35,N,0,30,-44.0,0,0.0,0.0,1.0,49.2,49.2
100172,BBB,2014J,0,M,North Western Region,A Level or Equivalent,,0-35,Y,0,90,-22.0,0,18.0,2.0,2.0,64.1,61.4
100797,AAA,2013J,0,F,Scotland,Post Graduate Qualification,80-90%,55<=,N,0,90,-16.0,0,1.0,1.0,1.0,62.7,62.7
100880,BBB,2014J,1,F,South East Region,Post Graduate Qualification,40-50%,0-35,N,1,120,-29.0,0,3.0,1.0,1.0,36.2,36.2
100680,CCC,2013J,1,F,Scotland,Post Graduate Qualification,10-20%,35-55,N,1,120,10.0,1,2.0,1.0,0.0,,
100683,AAA,2013J,0,F,South East Region,Post Graduate Qualification,30-40%,0-35,N,0,60,-1.0,0,71.0,5.0,2.0,90.65,81.3
100190,AAA,2013J,1,F,South East Region,Lower Than A Level,60-70%,0-35,N,0,60,-6.0,1,8.0,3.0,0.0,,
100280,CCC,2013J,1,M,East Anglian Region,HE Qualification,80-90%,0-35,N,2,30,-15.0,0,0.0,0.0,0.0,,
100088,BBB,2014J,1,M,North Western Region,Lower Than A Level,20-30%,0-35,N,0,30,5.0,0,4.0,2.0,0.0,,
100826,BBB,2013J,1,F,Scotland,Lower Than A Level,30-40%,35-55,N,0,120,-3.0,0,19.0,3.0,1.0,76.0,76.0
100895,CCC,2013J,0,M,East Anglian Region,HE Qualification,20-30%,35-55,N,0,30,-50.0,0,13.0,1.0,2.0,54.4,45.9
100429,BBB,2014J,0,F,South East Region,HE Qualification,40-50%,35-55,N,0,90,-41.0,0,21.0,2.0,2.0,79.69999999999999,68.1
100497,AAA,2014J,1,M,London Region,HE Qualification,10-20%,0-35,N,1,90,-19.0,0,3.0,1.0,1.0,36.2,36.2
100294,CCC,2014J,0,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,0,30,-5.0,0,18.0,3.0,2.0,65.65,64.4
100430,BBB,2013J,1,M,South East Region,A Level or Equivalent,30-40%,35-55,N,1,30,-53.0,0,0.0,0.0,0.0,,
100634,AAA,2013J,0,M,North Western Region,HE Qualification,30-40%,0-35,N,0,60,-40.0,0,2.0,1.0,0.0,,
100042,BBB,2014J,0,M,East Anglian Region,Post Graduate Qualification,80-90%,0-35,Y,0,90,-28.0,0,0.0,0.0,2.0,55.150000000000006,39.6
100168,BBB,2014J,1,F,Scotland,Post Graduate Qualification,30-40%,55<=,N,0,60,-34.0,0,0.0,0.0,0.0,,
100806,AAA,2014J,1,F,East Anglian Region,Lower Than A Level,70-80%,55<=,N,0,120,-13.0,0,29.0,4.0,2.0,85.85,80.0
100403,CCC,2013J,0,M,South East Region,Lower Than A Level,30-40%,0-35,N,0,90,-49.0,0,5.0,1.0,1.0,67.3,67.3
100691,CCC,2013J,0,M,South East Region,Lower Than A Level,90-100%,55<=,N,2,60,-21.0,0,16.0,4.0,1.0,72.0,72.0
100323,AAA,2013J,0,F,East Anglian Region,Post Graduate Qualification,30-40%,55<=,N,2,30,-21.0,0,4.0,1.0,2.0,63.849999999999994,61.9
100485,CCC,2014J,0,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,N,0,30,-39.0,0,19.0,3.0,2.0,45.3,37.1
100525,CCC,2013J,0,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,Y,0,90,10.0,0,1.0,1.0,2.0,60.55,47.1
100337,BBB,2013J,1,F,North Western Region,HE Qualification,60-70%,0-35,N,1,60,-45.0,0,0.0,0.0,0.0,,
100087,BBB,2013J,0,F,London Region,A Level or Equivalent,90-100%,0-35,N,0,90,-32.0,0,0.0,0.0,1.0,35.7,35.7
100880,CCC,2013J,0,F,Scotland,A Level or Equivalent,60-70%,0-35,N,1,60,-12.0,0,33.0,5.0,1.0,66.2,66.2
100401,CCC,2013J,0,M,London Region,A Level or Equivalent,90-100%,0-35,N,1,90,-4.0,0,0.0,0.0,1.0,29.3,29.3
100648,BBB,2014J,0,F,North Western Region,A Level or Equivalent,30-40%,35-55,N,0,120,-21.0,0,1.0,1.0,2.0,62.25,55.3
100725,BBB,2014J,1,F,Scotland,Lower Than A Level,40-50%,0-35,N,0,30,-9.0,0,1.0,1.0,2.0,53.199999999999996,41.8
100434,BBB,2013J,0,F,South East Region,A Level or Equivalent,0-10%,35-55,N,0,90,-43.0,0,8.0,2.0,0.0,,
100075,AAA,2014J,1,M,South East Region,HE Qualification,70-80%,0-35,N,0,60,-12.0,0,0.0,0.0,0.0,,
100715,CCC,2014J,1,F,London Region,Lower Than A Level,80-90%,0-35,Y,2,90,0.0,0,1.0,1.0,0.0,,
100221,CCC,2013J,0,F,South East Region,HE Qualification,80-90%,0-35,N,0,30,-63.0,0,18.0,4.0,1.0,60.4,60.4
100579,CCC,2014J,1,F,North Western Region,A Level or Equivalent,10-20%,0-35,N,0,30,-48.0,0,0.0,0.0,0.0,,
100227,BBB,2013J,1,M,London Region,Lower Than A Level,70-80%,0-35,Y,0,30,-14.0,0,7.0,2.0,0.0,,
100323,BBB,2013J,1,M,South East Region,Post Graduate Qualification,20-30%,0-35,N,1,30,-20.0,0,0.0,0.0,0.0,,
100542,BBB,2014J,0,F,London Region,Lower Than A Level,50-60%,0-35,N,0,90,-9.0,0,2.0,1.0,1.0,43.9,43.9
100317,BBB,2013J,1,M,East Anglian Region,Lower Than A Level,,35-55,N,1,120,-42.0,0,46.0,6.0,2.0,80.65,67.5
100337,CCC,2013J,0,F,South East Region,A Level or Equivalent,40-50%,0-35,N,1,60,-39.0,0,0.0,0.0,1.0,52.9,52.9
100642,CCC,2013J,1,M,East Anglian Region,HE Qualification,80-90%,35-55,N,2,120,-51.0,0,1.0,1.0,1.0,63.6,63.6
100674,AAA,2013J,0,F,North Western Region,Lower Than A Level,50-60%,35-55,N,0,90,-40.0,0,21.0,2.0,2.0,82.8,78.0
100580,AAA,2014J,1,M,North Western Region,Post Graduate Qualification,70-80%,0-35,N,1,120,-40.0,0,0.0,0.0,1.0,62.6,62.6
100081,BBB,2013J,0,F,London Region,A Level or Equivalent,60-70%,35-55,N,2,90,-44.0,0,13.0,2.0,2.0,79.5,76.3
